Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share,Close/Last,Open_NASDAQ,High_NASDAQ,Low_NASDAQ,Index Name,Open_NIFTY,High_NIFTY,Low_NIFTY,Close_x,Start,End,Open,High,Low,Close_y,Volume,Market Cap
2015-08-18,6526.29154993,17616.94219325,3631.74290316,4696.60172844,3576.32032706,7917.00155901,3257.72781624,4053.89578151,3422.42825411,751.18016415,4542.07,4556.23,4562.15,4536.05,NIFTY 50,8505.85,8525.75,8433.6,8466.55,2015-08-18,2015-08-19,257.976,257.993,213.158,213.158,24211892.3611111,3694728189.63787
2015-08-19,6403.44805579,17398.54995109,3567.44990738,4659.59687149,3514.27164483,7879.49454296,3232.60393265,4031.63537228,3408.81133044,747.88355086,4510.9,4525.32,4550.67,4486.11,NIFTY 50,8468.05,8520.45,8425.95,8495.15,2015-08-19,2015-08-20,211.079,237.409,211.079,226.722,73722867.2535211,3601004319.43063
2015-08-20,6367.89109097,17239.36563201,3545.39278724,4634.19814835,3492.63670326,7825.60995872,3214.74436811,3994.87585302,3378.67184411,743.55002481,4385.13,4467.79,4484.36,4385.13,NIFTY 50,8471.05,8501.35,8359.75,8372.75,2015-08-20,2015-08-21,226.684,237.365,226.684,235.415,40165256.25,3392198609.60307
2015-08-21,6187.65220171,16876.59819061,3449.53970206,4571.9096495,3399.93472802,7726.48341812,3171.66731387,3914.61215803,3316.84577079,732.39922918,4197.27,4313.19,4361.32,4197.27,NIFTY 50,8305.4,8322.2,8225.05,8299.95,2015-08-21,2015-08-22,235.35,236.432,231.724,232.759,26371207.6388889,3398106159.97546
2015-08-24,5898.86799468,16214.2790876,3293.04827595,4375.16365184,3245.98559046,7472.85614245,3036.90386966,3736.96302177,3179.72144217,702.40344657,4038.6,3847.12,4199.79,3787.23,NIFTY 50,8055.95,8060.05,7769.4,7809,2015-08-24,2015-08-25,228.169,228.169,210.443,211.394,37027805.923345,3202009319.59165
2015-08-25,6081.3445895,16721.54999017,3395.12059964,4497.48414617,3346.23520977,7569.23141872,3119.34479007,3854.15455729,3263.29460047,717.06472983,4016.32,4187.28,4207.38,4015.91,NIFTY 50,7895.4,7925.4,7667.25,7880.7,2015-08-25,2015-08-26,210.495,226.321,199.567,221.676,66128056.5972222,3117026270.19224
2015-08-26,5979.19686001,16601.31431338,3343.86357004,4488.45877987,3297.32802521,7571.24367236,3113.46170116,3819.53773771,3260.96832557,716.5594907,4219.6,4141.24,4227.86,4052.54,NIFTY 50,7865.25,7930.05,7777.1,7791.85,2015-08-26,2015-08-27,221.609,231.183,220.204,225.817,42959622.2996516,3293439069.07088
2015-08-27,6192.0264655,16921.95309729,3453.17899858,4559.36162161,3403.04611106,7671.20199262,3162.2140132,3903.45344362,3319.14611041,726.63773575,4324.82,4281.63,4328.99,4231.14,NIFTY 50,7921.6,7963.6,7862.3,7948.95,2015-08-27,2015-08-28,225.831,228.643,223.684,224.557,26334148.2638889,3292432366.48548
2015-08-28,6247.94322871,17106.35609646,3485.49756039,4593.37213794,3434.65836519,7679.23745216,3184.72544631,3948.44820998,3362.98867411,734.85462397,4329.12,4307.05,4340.7,4295.56,NIFTY 50,8053.7,8091.8,7961.65,8001.95,2015-08-28,2015-08-29,224.769,235.219,220.926,231.477,26266700,3316399144.4835
2015-09-01,6058.54185149,16840.35907404,3388.91050914,4552.05429878,3341.83372635,7746.06258647,3159.05436292,3923.97062437,3337.45206241,730.66869419,4142.63,4177.94,4229.31,4121.83,NIFTY 50,7907.95,7929.1,7746.5,7785.85,2015-09-01,2015-09-02,230.056,231.216,226.86,228.046,21016034.7222222,3332392081.92424
2015-09-02,6083.31168664,16885.73404387,3401.92247634,4569.46889932,3354.66320472,7755.20345105,3170.69108605,3919.60093119,3335.36243719,730.46464963,4256.23,4207.68,4256.23,4166.08,NIFTY 50,7856.65,7862.55,7699.25,7717,2015-09-02,2015-09-03,228.121,230.577,226.475,229.229,18872423.3449477,3327063509.17007
2015-09-03,6194.09831918,17087.24356349,3460.06931249,4605.10782127,3410.83969128,7800.18844842,3195.08102029,3943.92929155,3359.60940589,734.73811993,4234.65,4267.34,4300.3,4222.38,NIFTY 50,7774.45,7845.6,7754.05,7823,2015-09-03,2015-09-04,229.284,229.605,226.667,227.057,18287290.9722222,3319457636.9637
2015-09-04,6042.92266775,16808.01917698,3380.57142759,4568.43623564,3334.36565693,7771.67518717,3170.37359666,3912.31193893,3335.99028928,733.01476812,4184.72,4175.62,4210.81,4160.43,NIFTY 50,7803.4,7804.9,7626.85,7655.05,2015-09-04,2015-09-05,227.183,230.9,227.051,230.39,19565909.0277778,3342214923.12075
2015-09-07,6074.51691421,16842.51755224,3396.32883268,4566.44881475,3349.27028514,7775.598656,3169.15432502,3903.5663862,3333.59976429,732.57317722,4184.72,0,0,0,NIFTY 50,7685.85,7705.05,7545.9,7558.8,2015-09-07,2015-09-08,239.84,242.106,238.722,240.091,20935074.3055556,3505577412.47493
2015-09-08,6146.10168543,17000.27616085,3434.89005512,4588.71842826,3386.48745932,7773.27899621,3183.72849256,3926.54946096,3344.41131246,734.7258805,4303.53,4267.4,4306.5,4247.14,NIFTY 50,7587.7,7720.9,7539.5,7688.25,2015-09-08,2015-09-09,239.847,245.781,239.678,243.618,23490186.7132867,3547366742.12335
2015-09-09,6229.01050971,17153.27502085,3478.48398783,4618.56111548,3428.68969146,7826.50406896,3204.49234195,3935.8834665,3353.48043591,736.30403194,4253.45,4346.36,4352.96,4242.47,NIFTY 50,7805.85,7846.05,7764.55,7818.6,2015-09-09,2015-09-10,243.607,244.416,237.821,238.105,23666228.3216783,3507370075.05558
2015-09-10,6155.81217232,17020.06055164,3440.06292844,4579.26837656,3391.13952878,7818.87551335,3178.52086321,3907.29320246,3338.65603113,734.14229134,4296.3,4248.48,4326.77,4243.69,NIFTY 50,7729.05,7819.85,7678.5,7788.1,2015-09-10,2015-09-11,238.168,241.293,235.791,238.596,21134668.0555556,3483783754.92824
2015-09-11,6117.75714107,16968.4027098,3420.72036181,4581.95117902,3372.85044292,7815.85625006,3180.21660727,3887.57553592,3331.75581663,733.8023951,4323.23,4273.62,4323.23,4268.1,NIFTY 50,7833.8,7864.85,7759.9,7789.3,2015-09-11,2015-09-12,238.477,241.169,238.329,240.17,19514997.9166667,3501850321.74525
2015-09-14,6084.59100113,16925.69327479,3403.94575825,4569.05432208,3356.57265923,7781.45309521,3170.99361654,3867.98636701,3316.24325778,731.93209479,4308.76,4334.86,4334.94,4293.77,NIFTY 50,7811.1,7879.95,7761.85,7872.25,2015-09-14,2015-09-15,230.512,232.44,227.961,230.656,19927519.4444444,3369346120.39147
2015-09-15,6137.59544439,16961.83697727,3429.6006459,4568.81571078,3380.92115857,7781.88095777,3170.84628405,3929.41416164,3355.33418849,736.70392446,4360.28,4322.41,4373.19,4303.89,NIFTY 50,7867.35,7880,7799.75,7829.1,2015-09-15,2015-09-16,230.644,259.182,229.822,230.381,19292579.4425087,3375201202.54397
2015-09-16,6229.21095722,17061.97425938,3475.29669487,4577.40614222,3424.53712151,7776.55012231,3176.38378419,3932.51205384,3363.8989494,738.18255578,4383.67,4357.36,4388.32,4346.47,NIFTY 50,7886.85,7913.9,7853.3,7899.15,2015-09-16,2015-09-17,230.304,231.215,227.402,229.063,17816091.3194444,3350993856.70708
2015-09-18,6104.1134505,16950.73251777,3413.81621667,4559.46509623,3365.68049277,7786.388909,3164.79123536,3961.21292919,3390.84314357,742.08761081,4323.86,4325.29,4374.92,4317.09,NIFTY 50,7967.45,8055,7955.85,7981.9,2015-09-18,2015-09-19,233.521,234.353,232.185,233.025,21126184.9765258,3468294354.27061
2015-09-21,6108.7055675,16893.31241823,3413.86840371,4551.50379542,3365.51190939,7787.38842836,3159.57510113,3946.90741828,3379.11070756,739.8242263,4336.13,4343.77,4372.42,4299.94,NIFTY 50,7911.5,7987.9,7908.35,7977.1,2015-09-21,2015-09-22,231.212,231.217,226.521,226.888,15932627.9166667,3347021676.06961
2015-09-22,5935.84079194,16529.97686611,3321.37544793,4500.03376485,3276.29751649,7745.01980651,3124.80478441,3870.24543723,3329.23977682,730.50912177,4274.1,4273.3,4286.6,4233.9,NIFTY 50,8014.8,8021.6,7787.75,7812,2015-09-22,2015-09-23,227.085,232.386,225.117,230.586,22136126.0416667,3354035375.38878
2015-09-23,6032.24497662,16659.84854456,3370.34878842,4517.05121456,3323.25449753,7751.6961922,3136.14691218,3879.52165352,3337.57332856,731.10696655,4273.53,4280.01,4294.73,4255.06,NIFTY 50,7737.35,7882.9,7723.25,7845.95,2015-09-23,2015-09-24,230.618,231.835,229.591,230.3,19460994.7916667,3384436831.49192
2015-09-24,5961.49117982,16514.52971209,3332.61198739,4476.47778627,3286.31926587,7734.36667073,3109.07365524,3869.82936523,3327.73499606,728.88966627,4261.1,4239.85,4275.64,4198.11,NIFTY 50,7838.4,7894.5,7804.1,7868.5,2015-09-24,2015-09-25,230.283,235.649,230.283,234.536,19556779.7909408,3407557063.06208
2015-09-28,5958.86402779,16614.16391129,3334.977721,4478.53125145,3288.62116431,7721.31960001,3110.15192571,3846.9458733,3321.99286061,726.72430753,4103.47,4206.68,4207.03,4092.29,NIFTY 50,7892.8,7893.95,7787.95,7795.7,2015-09-28,2015-09-29,232.757,239.339,232.467,239.167,19440906.271777,3478178242.57096
2015-09-29,5909.2367873,16442.48689455,3306.00891529,4454.42941212,3260.4608119,7666.32026478,3093.13229895,3800.3143412,3286.18614384,720.44438669,4083.37,4110.26,4155.31,4053.12,NIFTY 50,7725.7,7926.55,7691.2,7843.3,2015-09-29,2015-09-30,239.142,239.802,235.928,236.549,22933651.3888889,3485072432.95029
2015-09-30,6061.60524508,16683.01749304,3384.67774358,4482.84425466,3335.91871639,7682.41243093,3112.17548598,3860.57015294,3318.72578569,725.26114419,4181.06,4137.18,4181.06,4125.2,NIFTY 50,7924.25,7957.7,7874.5,7948.9,2015-09-30,2015-10-01,236.687,237.734,235.629,236.083,20103280.9027778,3472733364.12859
2015-10-01,6072.47091058,16763.64993049,3392.5634273,4509.581958,3344.13751755,7680.41776076,3129.73545462,3874.36128962,3328.31267558,726.64982506,4192.96,4185.28,4194.18,4128.34,NIFTY 50,7992.05,8008.25,7930.65,7950.9,2015-10-01,2015-10-02,236.06,238.445,235.616,237.551,18213744.2508711,3474166610.27119
2015-10-05,6298.92493704,17110.28433444,3509.09215346,4576.85173136,3456.60058128,7734.7468562,3175.15903518,3904.37516135,3374.44462198,733.69796777,4331.43,4296.54,4339.23,4290.25,NIFTY 50,8005.1,8128.9,8005.1,8119.3,2015-10-05,2015-10-06,238.259,240.382,237.035,240.24,15899712.1527778,3502225263.69993
2015-10-06,6326.1571344,17132.81619854,3522.41822889,4597.66546507,3469.82057642,7749.97219776,3189.17644952,3888.96158984,3372.92737275,733.54842868,4306.7,4315.32,4332.03,4273.7,NIFTY 50,8180.45,8180.95,8096.5,8152.9,2015-10-06,2015-10-07,240.383,246.935,240.136,246.044,25082222.9965157,3567769843.84057
2015-10-07,6336.35224874,17031.22331517,3523.46130911,4613.88224965,3471.25190269,7783.33544344,3200.55266889,3855.62573297,3359.58027927,733.41044288,4333.46,4331.87,4342.59,4279.21,NIFTY 50,8146.2,8188.9,8132.9,8177.4,2015-10-07,2015-10-08,246.063,246.681,242.585,242.881,24311110.7638889,3601844703.77345
2015-10-08,6374.82435773,17003.81148575,3540.16289847,4615.44240427,3487.15571012,7779.95087843,3201.5073115,3839.17043492,3355.14796984,732.89022236,4350.15,4316.18,4358.09,4275.59,NIFTY 50,8196.75,8196.75,8105.85,8129.35,2015-10-08,2015-10-09,242.969,244.251,242.179,242.402,19644720.2090592,3578798260.44419
2015-10-09,6416.16347475,17085.92156378,3562.11020981,4637.43678875,3508.59505656,7809.8035038,3216.61057362,3848.52038119,3362.76175405,736.10434207,4370.01,4355.24,4378.26,4341.51,NIFTY 50,8186.35,8232.2,8139.65,8189.7,2015-10-09,2015-10-10,242.304,244.228,242.122,243.952,18043592.7083333,3581397472.15753
2015-10-12,6371.17841413,16986.95048431,3537.88361678,4640.08737199,3485.65848885,7814.78613333,3218.46007059,3828.1325716,3348.67013376,734.73474996,4382.56,4378.64,4389.77,4363.96,NIFTY 50,8231.5,8244.5,8128.2,8143.6,2015-10-12,2015-10-13,247.05,247.454,245.179,245.323,17202200.3472222,3622135067.51707
2015-10-13,6342.28019472,16898.03048554,3521.41006738,4621.90607302,3469.52086909,7820.25145585,3206.61450198,3854.11764262,3345.70641939,734.44039936,4352.94,4354.06,4399.93,4349.18,NIFTY 50,8121.95,8150.25,8088.6,8131.7,2015-10-13,2015-10-14,245.308,250.236,243.757,249.332,23010840.9722222,3638469290.71374
2015-10-14,6269.60842923,16811.50670961,3484.90862054,4601.9993045,3434.31571995,7785.44183207,3192.77954952,3821.91691364,3329.91827838,732.03327332,4346.92,4356.82,4373.71,4328.96,NIFTY 50,8102.4,8139.3,8096.35,8107.9,2015-10-14,2015-10-15,249.508,254.275,248.903,252.077,25124056.25,3691972675.4392
2015-10-15,6338.67099785,16949.5026143,3521.60111277,4619.04415944,3469.62477785,7800.39316409,3204.31047077,3858.41616689,3355.08085405,736.34277347,4418.22,4361.98,4418.25,4357.22,NIFTY 50,8134.35,8190.55,8129.8,8179.5,2015-10-15,2015-10-16,251.989,255.962,251.989,254.381,26143765.034965,3741624053.53425
2015-10-16,6378.03619878,16892.6976561,3537.64902853,4612.37300681,3484.68622298,7800.21391915,3199.9115222,3869.20362824,3382.03035979,741.05371382,4438.62,4419.95,4438.75,4405.88,NIFTY 50,8193.65,8246.4,8147.65,8238.15,2015-10-16,2015-10-17,254.32,266.135,253.926,262.606,26338864.2361111,3816867599.17497
2015-10-19,6352.32823964,16917.33548432,3526.72063509,4603.26353894,3474.06038959,7787.75389613,3193.65243959,3904.86086167,3405.83318396,743.44807449,4462.07,4428.06,4464.78,4420.8,NIFTY 50,8262.55,8283.05,8239.2,8275.05,2015-10-19,2015-10-20,261.643,264.82,260.951,263.468,23976929.5138889,3879586602.75342
2015-10-20,6345.13345886,16984.03088476,3525.81123526,4596.25007237,3473.00697842,7785.53966975,3188.98566003,3939.19075243,3422.07780793,744.99978831,4438.18,4454.62,4463.11,4424.34,NIFTY 50,8280.3,8294.05,8229.2,8261.65,2015-10-20,2015-10-21,263.437,270.835,263.227,269.461,26220981.25,3928991875.97458
2015-10-21,6348.42443207,17036.67603779,3529.2150831,4587.14321561,3475.99351675,7779.74517629,3182.86573022,3928.58068983,3420.98751833,744.87943448,4413.52,4462.22,4464.73,4409.9,NIFTY 50,8258.35,8294.4,8217.15,8251.7,2015-10-21,2015-10-22,269.463,270.77,263.839,266.32,28068421.1805556,3940680209.10399
2015-10-23,6444.07739646,17240.69956095,3580.49827419,4636.03604553,3526.02155239,7796.6445043,3215.43336349,3909.43802188,3433.33668267,747.47762431,4624.09,4623.72,4645.96,4598.74,NIFTY 50,8308.25,8328.1,8280.75,8295.45,2015-10-23,2015-10-24,274.023,278.684,273.543,276.519,34092928.4722222,4064783062.86266
2015-10-26,6417.018789,17178.66330739,3565.83588059,4637.75466861,3512.14376104,7814.04709877,3216.92375297,3919.07835238,3449.631619,748.38060844,4630.85,4621.14,4638.75,4606.66,NIFTY 50,8333.65,8336.3,8252.05,8260.55,2015-10-26,2015-10-27,283.68,285.288,280.51,285.288,39087900.3472222,4184996198.09562
2015-10-27,6365.27367116,17045.16666415,3537.26227877,4606.57348859,3484.16115777,7793.063437,3195.95016529,3898.30449782,3424.04850739,742.88324533,4639.23,4617.6,4645.94,4617.44,NIFTY 50,8230.35,8241.95,8217.05,8232.9,2015-10-27,2015-10-28,285.3,296.212,285.008,293.742,35763302.4305556,4293461062.01022
2015-10-28,6437.80319692,17143.95282093,3574.14443749,4618.59636456,3519.52195612,7805.39109189,3204.12511841,3919.52271102,3420.4712518,742.28574089,4678.58,4649.1,4678.58,4609.93,NIFTY 50,8188.9,8209.1,8131.8,8171.2,2015-10-28,2015-10-29,293.788,306.331,293.703,304.859,47863420.8333333,4436434579.26186
2015-10-29,6395.80296304,17114.41237654,3553.77930343,4606.77281024,3499.85754894,7801.05295796,3196.24727259,3944.24400593,3420.32808006,740.81371098,4670.76,4657.78,4678.2,4653,NIFTY 50,8175.45,8179.6,8098,8111.75,2015-10-29,2015-10-30,304.618,318.17,301.823,313.812,53173441.1149826,4567816669.78963
2015-10-30,6361.09453185,17117.21088259,3537.92594501,4599.28144897,3484.59570577,7802.96752998,3191.35268134,3926.21217486,3398.46660963,737.90801685,4648.83,4676.3,4681.23,4648.83,NIFTY 50,8123.55,8146.1,8044.4,8065.8,2015-10-30,2015-10-31,313.855,334.169,313.855,328.017,79727297.9166667,4804192342.61703
2015-11-02,6361.79858334,17167.39503196,3540.04981775,4614.01318127,3487.00927645,7810.59711649,3201.21436712,3953.13454603,3423.01779618,739.85006249,4703.91,4658.79,4707.77,4652.45,NIFTY 50,8054.55,8060.7,7995.6,8050.8,2015-11-02,2015-11-03,325.431,365.36,323.209,360.628,53638704.5138889,4973156580.30645
2015-11-03,6383.60911919,17188.95447093,3550.84844373,4623.3817075,3497.51962928,7812.6382849,3207.42748908,3975.32443338,3453.23699453,744.40852292,4719.05,4692.03,4735.31,4685.98,NIFTY 50,8086.35,8100.35,8031.75,8060.7,2015-11-03,2015-11-04,361.189,417.9,357.647,401.146,154700204.861111,5676572206.71465
2015-11-04,6412.87873497,17182.4995561,3564.06988668,4627.25150132,3510.18345541,7826.03339762,3210.25425194,3990.7417575,3467.32798629,747.06269799,4717.55,4729.07,4737.11,4698.84,NIFTY 50,8104.9,8116.1,8027.3,8040.2,2015-11-04,2015-11-05,403.417,495.562,380.548,408.892,251996468.531469,6644367258.22855
2015-11-05,6364.90351799,17117.12672262,3539.67352846,4613.62387702,3486.64147501,7815.19713525,3201.05297116,3977.34816829,3462.96269727,746.30811746,4702.9,4718.51,4731.56,4678.79,NIFTY 50,8030.35,8031.2,7944.1,7955.45,2015-11-05,2015-11-06,411.563,447.561,374.581,387.637,237329668.989547,5890261318.74212
2015-11-06,6353.8262047,17165.91773435,3536.33284727,4614.95349051,3483.50408878,7828.92856629,3202.21297568,3964.69292592,3464.36020427,746.33549033,4707.23,4695.88,4710.47,4665.41,NIFTY 50,7956.55,8002.65,7926.15,7954.3,2015-11-06,2015-11-07,386.354,395.836,354.025,373.859,131053840.277778,5544123550.14661
2015-11-09,6295.15615038,17112.64562569,3507.45507156,4606.67472078,3455.85056468,7821.56304865,3196.60669562,3956.62449137,3455.74528366,744.12108613,4655.52,4687.35,4694.27,4627.12,NIFTY 50,7788.25,7937.75,7771.7,7915.2,2015-11-09,2015-11-10,373.368,385.278,362.895,381.337,63289501.3888889,5584554545.01688
2015-11-10,6275.27656022,17039.81837584,3495.70469669,4592.65191192,3444.31108824,7805.59622875,3187.03840281,3960.09139042,3455.45740848,743.69919449,4641.73,4628.83,4647.32,4616.71,NIFTY 50,7877.6,7885.1,7772.85,7783.35,2015-11-10,2015-11-11,380.257,381.387,329.108,336.634,67108653.8194445,5421135264.70543
2015-11-11,6297.20178878,17101.77079,3508.00508488,4584.47045175,3455.77372442,7802.48691888,3181.58516238,3966.69315546,3455.27287519,742.77647821,4636.94,4657.19,4677.78,4631.06,NIFTY 50,7838.8,7847.95,7819.1,7825,2015-11-11,2015-11-12,336.819,340.585,300.997,310.995,120804313.541667,4729199269.05122
2015-11-13,6118.2756473,16775.62690761,3414.06328411,4533.96508856,3365.18082301,7741.81803858,3147.06000001,3908.08689324,3395.14054371,732.42363635,4502.14,4566.12,4575.8,4499.14,NIFTY 50,7762.45,7775.1,7730.9,7762.25,2015-11-13,2015-11-14,338.152,340.914,326.075,336.248,61142601.7361111,4954790794.32947
2015-11-16,6146.3818337,16844.37605312,3429.44848017,4526.40822787,3379.59039667,7731.30289044,3141.8642441,3879.31572155,3377.69231557,728.24021539,4565.47,4494.56,4566.03,4486.09,NIFTY 50,7732.95,7838.85,7714.15,7806.6,2015-11-16,2015-11-17,320.166,331.626,315.905,330.709,45901991.3194445,4778610936.14683
2015-11-17,6268.76108891,17084.78693181,3494.32359562,4554.44127633,3441.96733808,7757.82185364,3160.87977547,3890.52310196,3386.63731533,728.88303276,4565.82,4571.54,4598.27,4554.89,NIFTY 50,7848.75,7860.45,7793,7837.55,2015-11-17,2015-11-18,330.751,338.35,329.614,335.036,54334467.3611111,4957654927.25301
2015-11-18,6278.97328616,17089.0859357,3499.17163948,4555.66860472,3446.60616943,7760.64434198,3161.74683416,3895.06418562,3390.67389572,729.23154856,4653.44,4586.24,4657.63,4580.72,NIFTY 50,7823.15,7843.4,7725.05,7731.8,2015-11-18,2015-11-19,335.094,336.531,330.64,334.331,43052275.6944445,4946246084.76427
2015-11-19,6329.92853948,17144.71743386,3524.58815668,4566.43173953,3471.04197348,7769.35167598,3169.01589755,3914.47891832,3402.86141638,730.60629824,4655.35,4657.61,4678.02,4648.94,NIFTY 50,7788.5,7854.9,7765.45,7842.75,2015-11-19,2015-11-20,334.59,335.334,325.273,326.053,41007184.3205575,4918064227.46431
2015-11-20,6334.63030888,17189.10616829,3528.34229262,4582.54958176,3475.04201834,7783.34885032,3179.92478485,3919.48980258,3400.7376393,730.628203,4686.36,4680.51,4691.59,4674.61,NIFTY 50,7841.9,7906.95,7817.8,7856.55,2015-11-20,2015-11-21,326.149,326.473,312.217,322.161,52544110.7638889,4761721884.58926
2015-11-23,6305.48843655,17106.91180942,3511.99874878,4552.20833725,3458.70034736,7765.86871905,3159.57191744,3927.66151981,3406.87652122,730.42007934,4674.79,4689.98,4706.62,4655.6,NIFTY 50,7869.5,7877.5,7825.2,7849.25,2015-11-23,2015-11-24,324.536,325.118,321.29,323.006,22926050,4804742507.62149
2015-11-24,6277.22953517,16949.97428304,3493.38657575,4553.12276227,3441.04006279,7742.96196421,3159.69967587,3905.66357607,3394.81228311,728.1900025,4669.41,4645.52,4682.13,4621.63,NIFTY 50,7837,7870.35,7812.65,7831.6,2015-11-24,2015-11-25,323.046,323.058,318.118,320.041,27718850.8710801,4776178105.18972
2015-11-26,6393.1260165,17216.39803608,3556.22049232,4577.03983032,3501.37941475,7738.59371944,3175.36578477,3934.25667877,3411.03014448,730.02027022,4672.88,0,0,0,NIFTY 50,7837.15,7897.1,7832,7883.8,2015-11-26,2015-11-27,328.206,366.757,328.206,355.142,71506312.543554,5100018354.54732
2015-11-27,6375.14682047,17265.10262268,3549.6941261,4566.08161349,3494.88515816,7731.63100818,3168.00002752,3961.70662963,3425.32819788,732.02238319,4680.47,4680.44,4689.58,4665.92,NIFTY 50,7910.6,7959.3,7879.45,7942.7,2015-11-27,2015-11-28,352.684,363.589,347.87,358.425,86087472.6495727,5286533809.50483
2015-11-30,6356.08800462,17420.70494963,3546.4956672,4576.67644054,3492.13010627,7755.94958036,3175.48134493,4015.07639499,3468.67706359,737.32085443,4664.51,4692.57,4695.06,4654.53,NIFTY 50,7936.25,7966,7922.8,7935.25,2015-11-30,2015-12-01,371.294,382.363,370.383,377.327,61575248.9583333,5616721532.51647
2015-12-01,6395.65207529,17516.758158,3568.12812107,4595.55306083,3513.18879925,7749.87574229,3187.79993463,4021.18364574,3488.33644496,738.30498855,4716.16,4685.74,4716.16,4682.4,NIFTY 50,7958.15,7972.15,7934.15,7954.9,2015-12-01,2015-12-02,377.321,378.931,356.563,362.387,61369346.1805556,5479146309.50022
2015-12-02,6420.92657888,17553.91684359,3581.08158372,4607.37292453,3525.81253335,7756.44099828,3195.72552987,4073.65466763,3521.66203727,741.70367171,4686.22,4720.27,4739.75,4680.06,NIFTY 50,7976.7,7979.3,7910.8,7931.35,2015-12-02,2015-12-03,362.488,362.488,349.465,358.833,56736956.5972222,5294300773.79994
2015-12-03,6274.99563908,17391.8650897,3508.16834933,4590.81813523,3456.09408131,7752.698244,3184.73655526,4064.15411749,3523.1069234,741.61507189,4606.75,4704.2,4705.78,4579.91,NIFTY 50,7902.3,7912.3,7853.3,7864.15,2015-12-03,2015-12-04,359.187,370.275,357.412,361.126,50140700,5399129236.18625
2015-12-04,6238.28615881,17366.94286027,3490.39352929,4572.49221795,3438.71528577,7751.74031563,3172.63708289,4056.4270411,3517.44152373,740.37115522,4716.12,4621.48,4722.39,4612.11,NIFTY 50,7817.6,7821.4,7775.7,7781.9,2015-12-04,2015-12-05,361.046,363.516,355.757,363.079,39801660.7638889,5379184968.99887
